YEAR,latitude,longitude,month,temperature,salinity,eastward_current,northward_current,current_speed,chlorophyll,fishing_zone
2020,2.254722523583104,97.05254785991004,8,30.341593,33.375042,-0.009155553,-0.025025178,0.026647396,0.09190998333333333,POOR
2020,2.4999737404245588,72.4999334351322,8,30.020782,34.92233,0.010986663,-0.046388134,0.047671437,0.09685089,POOR
2020,2.5000000000000018,60.5,8,29.245857,35.05661,0.018311106,0.104373306,0.10596737,0.11342951,BEST
2020,2.5000000000000018,68.5,8,29.987823,34.853664,-0.22644734,-0.104373306,0.24934351,0.09126879,BEST
2020,2.5000000000000018,71.5,8,29.95413,34.920803,0.07385479,-0.018921476,0.0762401,0.093357325,POOR
2020,2.5000000000000018,74.5,8,29.905056,34.69802,0.23560289,0.15930662,0.28440696,0.102362126,GOOD
2020,2.5000000000000018,75.5,8,29.841333,34.699547,0.237434,-0.14099552,0.27614242,0.10584935,BEST
2020,2.5000000000000018,76.5,8,29.61501,34.820095,0.29663992,-0.28931546,0.41436538,0.100354806,POOR
2020,2.500171541322902,73.50011158788222,8,29.924833,34.943695,0.1947081,-0.08484146,0.21238953,0.10107842,GOOD
2020,3.4999792216590264,73.50000417910732,8,29.95706,35.1207,0.14160588,0.012207404,0.14213109,0.106656164,BEST
2020,3.4999854025259207,72.4999070311857,8,30.007599,35.123753,0.057985168,-0.038453322,0.069576845,0.103354305,GOOD
2020,3.5000000000000018,60.5,8,28.843012,35.33891,0.28321177,0.06286813,0.29010567,0.12930675,BEST
2020,3.5000000000000018,61.5,8,29.311777,35.238197,0.23010956,0.07873775,0.24320781,0.1098682,BEST
2020,3.5000000000000018,62.5,8,29.47731,35.29313,0.20203254,-0.095828116,0.22360718,0.0968918,BEST
2020,3.5000000000000018,71.5,8,29.889675,35.14664,0.024414808,-0.006103702,0.025166208,0.10798501,BEST
2020,3.5000000000000018,74.5,8,29.63625,34.85214,0.22949919,0.10315256,0.25161543,0.1064608,GOOD
2020,3.5000000000000018,75.5,8,29.555681,34.893337,0.4522843,-0.1208533,0.46815234,0.10865983,GOOD
2020,3.5000000000000018,76.5,8,29.430433,35.212257,0.3827021,-0.27466658,0.47106543,0.10106314,POOR
2020,4.499943980347188,72.49987658038935,8,29.656025,35.335857,0.12939848,-0.072634056,0.14839028,0.10379774,GOOD
2020,4.499995108509825,73.50000112217965,8,29.93875,35.264137,0.13672292,0.049439985,0.1453873,0.101739734,GOOD
2020,4.500000000000002,69.5,8,29.941679,34.974213,0.21790215,-0.17151402,0.2773056,0.09768103,POOR
2020,4.500000000000002,70.5,8,29.859646,35.131382,0.19959106,-0.16968292,0.26197115,0.107172854,BEST
2020,4.500000000000002,71.5,8,29.813501,35.184788,-0.050050355,-0.104373306,0.11575329,0.10724726,POOR
2020,4.500000000000002,74.5,8,29.456068,35.351116,0.44862208,-0.23560289,0.50672525,0.100573525,GOOD
2020,4.500000000000002,75.5,8,29.231941,35.33433,0.441908,-0.11719108,0.45718315,0.10144805,GOOD
2020,4.500000000000002,76.5,8,29.134525,35.193947,0.37720877,-0.14465773,0.40399542,0.1007588,BEST
2020,4.500000000000002,77.5,8,29.066408,35.106968,0.33021027,-0.15320292,0.3640192,0.102936655,GOOD
2020,5.499899996936308,73.50011629291302,8,29.2649,35.50676,0.112308115,-0.15015107,0.18750589,0.115849294,GOOD
2020,5.500000000000002,71.5,8,29.751976,35.18021,0.13489181,-0.026245918,0.13742143,0.09531701,GOOD
2020,5.500000000000002,74.5,8,29.08838,35.41673,0.25025177,-0.27527696,0.37202603,0.10596625,BEST
2020,5.500000000000002,75.5,8,29.112553,35.212257,0.22400586,-0.0634785,0.23282643,0.09821973,GOOD
2020,5.500000176443809,72.4999506447089,8,29.475845,35.486923,0.093386635,-0.24414808,0.26139882,0.100785874,GOOD
2020,6.499745119116192,73.5005817335824,8,29.031984,35.605946,0.076906644,-0.47608876,0.48226044,0.11381067,GOOD
2020,6.499954039480039,72.49979164730978,8,29.300058,35.605946,0.15259254,-0.084231086,0.17429675,0.11387807,GOOD
2020,6.500000000000002,71.5,8,29.44435,35.485397,0.31311992,0.0012207404,0.3131223,0.10924992,GOOD
2020,6.500000000000002,74.5,8,28.996094,35.308388,0.14038515,-0.23560289,0.27425665,0.09054203,GOOD
2020,6.500000000000002,75.5,8,28.914793,35.19242,0.111087374,-0.05981628,0.12616812,0.098437384,GOOD
2020,7.354802127305289,97.19339630888103,8,29.92703,32.723473,0.18189031,0.03723258,0.18566193,0.09658713000000001,POOR
2020,7.500000000000002,69.5,8,29.254646,35.723442,0.31250954,-0.14160588,0.34309536,0.10707149,GOOD
2020,7.500000000000002,70.5,8,29.047365,35.781425,0.20325327,-0.1739555,0.2675302,0.11248396,POOR
2020,7.500000000000002,73.5,8,28.801264,35.39079,0.22400586,-0.3558458,0.4204817,0.10354677,BEST
2020,7.500000000000002,74.5,8,28.87524,35.18021,0.081789605,-0.16907254,0.18781658,0.09434333,BEST
2020,7.500046493005994,72.49995318674408,8,28.947752,35.857723,0.24109623,-0.0054933317,0.2411588,0.115215614,GOOD
2020,0.5000000000000018,74.5,9,29.563738,34.73159,-0.057374798,0.0695822,0.09018619,0.11220911,BEST
2020,1.4996770017096597,73.5000590638481,9,29.719017,34.80178,0.32471693,0.16846217,0.36581495,0.107718945,BEST
2020,1.5000000000000018,71.5,9,29.957792,35.055084,0.22034363,0.017700735,0.22105347,0.10856857,GOOD
2020,1.5000000000000018,72.5,9,29.854519,34.969635,0.21240883,0.09277627,0.23178641,0.109072305,GOOD
2020,1.5000000000000018,74.5,9,29.556414,34.769737,0.2069155,0.17151402,0.26875842,0.10947568,GOOD
2020,1.5000000000000018,75.5,9,29.521988,34.8262,0.11413923,-0.056764428,0.12747535,0.12125123,BEST
2020,2.254722523583104,97.05254785991004,9,29.960722,33.152256,0.045167394,-0.06042665,0.07544185,0.091791242,POOR
2020,2.4999737404245588,72.4999334351322,9,29.788599,35.126804,0.16602069,0.014038514,0.16661318,0.114900276,GOOD
2020,2.5000000000000018,60.5,9,29.307383,35.43046,0.08484146,-0.07629627,0.114101686,0.10440896,BEST
2020,2.5000000000000018,69.5,9,29.942411,35.20768,0.110477,-0.0054933317,0.11061349,0.09693929,POOR
2020,2.5000000000000018,71.5,9,29.867702,35.314495,0.2191229,0.016479995,0.21974175,0.10793614,POOR
2020,2.5000000000000018,74.5,9,29.46266,34.913174,0.38331246,0.21118808,0.4376401,0.12711719,GOOD
2020,2.500171541322902,73.50011158788222,9,29.673605,35.093235,0.35706657,-0.055543687,0.36136082,0.123123966,GOOD
2020,3.4999792216590264,73.50000417910732,9,29.688986,35.38621,0.28015992,0.024414808,0.28122175,0.1281174,GOOD
2020,3.4999854025259207,72.4999070311857,9,29.626728,35.3679,0.12146367,-0.042725913,0.12875919,0.11594236,GOOD
2020,3.5000000000000018,69.5,9,29.856716,35.352642,0.13000885,-0.0982696,0.16296998,0.1065787,BEST
2020,3.5000000000000018,70.5,9,29.768822,35.410625,0.13000885,-0.21729179,0.25321537,0.10091265,BEST
2020,3.5000000000000018,71.5,9,29.744652,35.38621,0.05920591,0.057985168,0.0828711,0.10676441,GOOD
2020,3.5000000000000018,74.5,9,29.304453,35.242775,0.31434065,0.15503404,0.35049337,0.1627277,BEST
2020,4.405694962066377,95.39682445395351,9,30.098423,32.952362,-0.006103702,0.010986663,0.012568291,0.09298655,POOR
2020,4.499943980347188,72.49987658038935,9,29.467054,35.573902,0.2233955,-0.03662221,0.22637741,0.10544774,GOOD
2020,4.499995108509825,73.50000112217965,9,29.500015,35.50676,0.20935698,0.10376293,0.2336602,0.115917936,GOOD
2020,4.500000000000002,60.5,9,29.21949,35.969116,-0.08667257,-0.03234962,0.092512876,0.10453199,BEST
2020,4.500000000000002,61.5,9,29.379894,35.78295,0.070192575,0.18738365,0.20009905,0.105369456,BEST
2020,4.500000000000002,70.5,9,29.58571,35.618153,0.22827846,-0.028687399,0.23007394,0.102779694,POOR
2020,4.500000000000002,71.5,9,29.554949,35.55406,0.18799402,0.038453322,0.19188644,0.10317149,GOOD
2020,4.500000000000002,74.5,9,29.119877,35.598316,0.50660723,-0.15442365,0.5296202,0.12138204,GOOD
2020,4.500000000000002,75.5,9,29.125004,35.43046,0.5444502,0.07202368,0.5491935,0.13039221,POOR
2020,4.500000000000002,76.5,9,29.010742,35.46251,0.5035554,-0.11963256,0.5175713,0.15718742,GOOD
2020,4.500000000000002,77.5,9,28.736076,35.31144,0.34546953,-0.1574755,0.3796679,0.147229,GOOD
2020,4.500000000000002,93.5,9,29.527847,33.112583,0.015869625,0.026245918,0.030670723,0.09750969,POOR
2020,4.500000000000002,94.5,9,29.723412,32.865383,0.053102206,-0.13977477,0.149522,0.09961192,POOR
2020,5.499899996936308,73.50011629291302,9,28.966063,35.84399,0.16418958,-0.17700735,0.24143285,0.11870752,GOOD
2020,5.500000000000002,61.5,9,29.037111,35.96759,-0.014648885,-0.1843318,0.18491296,0.10300135,BEST
2020,5.500000000000002,69.5,9,29.292734,35.863827,0.13489181,-0.26490065,0.29726782,0.10357526,POOR
2020,5.500000000000002,71.5,9,29.187262,35.894344,0.18555254,-0.049439985,0.19202618,0.10715106,GOOD
2020,5.500000000000002,74.5,9,28.7705,35.28855,0.19837031,-0.16052736,0.25518584,0.0975487,BEST
2020,5.500000000000002,75.5,9,28.886227,35.287025,0.22888882,0.045777764,0.23342171,0.101191394,GOOD
2020,5.500000000000002,76.5,9,28.867184,35.36485,0.30823696,-0.0006103702,0.30823755,0.101039074,GOOD
2020,5.500000000000002,77.5,9,28.801264,35.308388,0.23194067,-0.010986663,0.23220073,0.11120984,BEST
2020,5.500000176443809,72.4999506447089,9,29.205572,35.796684,0.16724142,-0.13367108,0.21409729,0.11543106,GOOD
2020,6.499745119116192,73.5005817335824,9,28.624012,35.605946,0.10620441,-0.40101323,0.4148385,0.09942888,GOOD
2020,6.499954039480039,72.49979164730978,9,28.94409,35.90655,0.08484146,-0.044557024,0.09583007,0.10875399,GOOD
2020,6.500000000000002,60.5,9,28.66503,35.91418,0.13000885,0.03234962,0.13397312,0.105848566,BEST
2020,6.500000000000002,70.5,9,28.88403,35.915707,0.078127384,-0.06286813,0.10028106,0.09879121,GOOD
2020,6.500000000000002,71.5,9,29.119144,36.002686,0.09277627,-0.0799585,0.12247775,0.105955,GOOD
2020,6.500000000000002,74.5,9,28.684072,35.24888,-0.054322947,-0.072634056,0.090701096,0.097331,BEST
2020,7.354802127305289,97.19339630888103,9,29.957792,32.43202,0.083010346,-0.07751702,0.11357643,0.09709411333333333,POOR
2020,7.500000000000002,69.5,9,28.780754,36.082035,0.09033479,-0.20569475,0.22465687,0.09542645,GOOD
2020,7.500000000000002,73.5,9,28.514145,35.52507,0.15076144,-0.25818658,0.29898047,0.10151433,GOOD
2020,7.500000000000002,74.5,9,28.547838,35.15122,-0.010986663,0.016479995,0.01980649,0.109343216,GOOD
2020,7.500046493005994,72.49995318674408,9,28.679678,35.882137,0.17578661,-0.08728294,0.19626321,0.10850864,GOOD
2020,10.500000000000002,65.5,9,28.04465,36.191902,0.06286813,-0.11169775,0.12817484,0.08696858,BEST
2020,11.500000000000002,65.5,9,27.599323,36.126286,0.057374798,-0.20996734,0.21766523,0.089580186,BEST
2020,12.500000000000002,67.5,9,27.941374,36.254463,0.06103702,-0.08362071,0.103527494,0.08943755,BEST
2020,13.500000000000002,67.5,9,27.816858,36.385693,0.07202368,-0.10071108,0.12381491,0.09187042,BEST
2020,13.500000000000002,68.5,9,27.942106,36.347546,0.09460738,-0.042725913,0.10380781,0.09488887,BEST
2020,14.500000000000002,68.5,9,28.090792,36.31092,0.011597034,-0.10132145,0.10198298,0.102161214,BEST
2020,15.500000000000002,68.5,9,28.175024,36.352123,-0.03540147,-0.051271096,0.062305614,0.10610251,BEST
2020,15.500000000000002,69.5,9,28.20725,36.30024,-0.0048829615,-0.13428144,0.1343702,0.10968599,BEST
2020,16.500000000000004,65.5,9,27.80807,36.333813,0.13855404,0.07080294,0.15559652,0.102834985,BEST
2020,16.500000000000004,68.5,9,28.101048,36.29261,0.03540147,-0.10925627,0.11484858,0.10884115,BEST
2020,17.500000000000004,63.5,9,28.077608,36.25599,0.052491836,-0.0695822,0.087161206,0.108840205,BEST
2020,17.500000000000004,64.5,9,28.134007,36.202583,0.067751095,0.0006103702,0.067753844,0.105189696,BEST
2020,17.500000000000004,65.5,9,28.08713,36.265144,0.065309614,0.03295999,0.07315536,0.10668449,BEST
2020,17.500000000000004,66.5,9,28.304667,36.436047,0.05920591,-0.070192575,0.09182776,0.10917302,BEST
2020,17.500000000000004,67.5,9,28.339823,36.367382,0.097048864,0.026245918,0.10053522,0.11134156,BEST
2020,17.500000000000004,68.5,9,28.369122,36.246834,0.07385479,-0.02929777,0.07945369,0.115265265,BEST
2020,18.500000000000004,65.5,9,28.618153,36.53981,0.12939848,-0.065309614,0.14494589,0.11027038,BEST
2020,18.500000000000004,66.5,9,28.517075,36.518448,0.051271096,0.054933317,0.075142495,0.11337426,BEST
2020,19.500000000000004,65.5,9,28.83056,36.683247,0.0006103702,-0.047608875,0.047612786,0.11157803,BEST
2020,19.500000000000004,67.5,9,28.678946,36.463516,0.09460738,0.020142216,0.096727796,0.12345785,BEST
2020,0.5000000000000018,61.5,10,29.897,35.348064,0.27344584,0.1861629,0.33080092,0.09971344,BEST
2020,0.5000000000000018,69.5,10,29.695578,35.152744,0.41261023,-0.040284432,0.41457212,0.10491456,GOOD
2020,0.5000000000000018,70.5,10,29.62453,35.09171,0.4132206,-0.021973327,0.4138044,0.10141602,GOOD
2020,0.5000000000000018,74.5,10,29.405529,34.94217,0.21546067,0.083010346,0.23089829,0.11521692,BEST
2020,0.5000002452354422,72.49998055852576,10,29.500748,35.003204,0.3088473,0.0006103702,0.3088479,0.10257013,GOOD
2020,1.4996770017096597,73.5000590638481,10,29.483902,35.242775,0.6488235,0.11719108,0.65932214,0.124238774,BEST
2020,1.5000000000000018,69.5,10,29.60622,35.441147,0.39613026,-0.03051851,0.39730412,0.10581245,BEST
2020,1.5000000000000018,70.5,10,29.532976,35.34654,0.41199988,-0.042725913,0.41420937,0.10728671,GOOD
2020,1.5000000000000018,71.5,10,29.475845,35.322124,0.44007692,-0.038453322,0.44175372,0.10904435,BEST
2020,1.5000000000000018,72.5,10,29.44435,35.312965,0.4992828,-0.025025178,0.49990958,0.1261347,GOOD
2020,1.5000000000000018,74.5,10,29.386486,35.08713,0.5175939,0.109866634,0.52912587,0.13139305,GOOD
2020,1.5000000000000018,75.5,10,29.30372,35.035248,0.37354654,0.024414808,0.37434354,0.13044241,GOOD
2020,2.254722523583104,97.05254785991004,10,29.735863,33.399456,0.12451552,-0.20752586,0.24201468,0.09130979866666666,POOR
2020,2.4999737404245588,72.4999334351322,10,29.272957,35.512863,0.2600177,-0.12451552,0.2882938,0.1361562,GOOD
2020,2.5000000000000018,69.5,10,29.535173,35.55864,0.2679525,-0.0042725913,0.26798657,0.10661707,GOOD
2020,2.5000000000000018,70.5,10,29.360119,35.508286,0.24048585,-0.09887997,0.26002055,0.111276634,GOOD
2020,2.5000000000000018,71.5,10,29.262703,35.54338,0.2844325,-0.11902219,0.3083312,0.13929936,GOOD
2020,2.5000000000000018,74.5,10,29.114017,35.33128,0.44007692,0.16418958,0.46970832,0.16648091,GOOD
2020,2.5000000000000018,75.5,10,29.131596,35.21836,0.47181615,-0.006714072,0.47186393,0.19252068,GOOD
2020,2.500171541322902,73.50011158788222,10,29.209234,35.529648,0.44984284,-0.22827846,0.50444984,0.14585902,BEST
2020,3.4999792216590264,73.50000417910732,10,29.287607,35.76464,0.29114658,-0.028077029,0.29249725,0.15502435,GOOD
2020,3.4999854025259207,72.4999070311857,10,29.256844,35.758537,0.23560289,-0.17212439,0.2917799,0.15436773,GOOD
2020,3.5000000000000018,71.5,10,29.297129,35.749382,0.21973327,-0.10803552,0.24485584,0.15454632,GOOD
2020,3.5000000000000018,74.5,10,28.939695,35.512863,0.23560289,0.051881466,0.2412476,0.1755148,GOOD
2020,3.5000000000000018,75.5,10,28.906736,35.442673,0.4730369,-0.040284432,0.47474912,0.20259392,GOOD
2020,4.499943980347188,72.49987658038935,10,29.14478,35.865353,0.2783288,-0.0048829615,0.27837163,0.13673103,GOOD
2020,4.499995108509825,73.50000112217965,10,29.163824,35.901974,0.21423994,0.067751095,0.22469749,0.1205535,GOOD
2020,4.500000000000002,60.5,10,29.371105,35.653248,0.064088866,-0.048219245,0.080202736,0.11048043,BEST
2020,4.500000000000002,62.5,10,29.294931,35.97522,0.08972442,-0.24658956,0.26240593,0.1007614,BEST
2020,4.500000000000002,63.5,10,29.419447,36.082035,0.114749596,-0.16846217,0.20383075,0.10280114,BEST
2020,4.500000000000002,70.5,10,29.198248,35.958435,0.27466658,-0.07385479,0.28442267,0.103516705,GOOD
2020,4.500000000000002,71.5,10,29.216558,35.86688,0.29358807,-0.12817773,0.320349,0.1331494,POOR
2020,4.500000000000002,74.5,10,28.761711,35.819576,0.45594653,-0.21179846,0.50273836,0.13816147,GOOD
2020,4.500000000000002,75.5,10,28.715567,35.711235,0.42481765,-0.03662221,0.42639327,0.15537678,GOOD
2020,4.500000000000002,76.5,10,28.691397,35.53575,0.38331246,-0.16113773,0.415805,0.13469183,GOOD
2020,4.500000000000002,77.5,10,28.689932,35.328228,0.31189916,-0.15442365,0.3480341,0.11372714,GOOD
2020,4.500000000000002,93.5,10,29.00708,32.99356,0.084231086,-0.0018311106,0.08425099,0.103351645,POOR
2020,4.500000000000002,94.5,10,29.242928,32.92184,0.13428144,-0.018921476,0.135608,0.100539826,POOR
2020,5.499899996936308,73.50011629291302,10,28.651112,35.979797,0.1513718,-0.21423994,0.26232076,0.10573113,GOOD
2020,5.500000000000002,60.5,10,29.482437,35.82873,0.14465773,-0.017090365,0.1456638,0.11194329,BEST
2020,5.500000000000002,61.5,10,29.128666,35.95233,0.159917,-0.23194067,0.28172666,0.111044005,BEST
2020,5.500000000000002,62.5,10,29.295664,36.06525,0.06225776,-0.19775994,0.20732829,0.11395061,BEST
2020,5.500000000000002,69.5,10,29.128666,36.126286,0.18066958,-0.2069155,0.27469167,0.10979815,GOOD
2020,5.500000000000002,71.5,10,29.10596,35.984375,0.21423994,-0.11658071,0.24390534,0.10325855,GOOD
2020,5.500000000000002,74.5,10,28.674551,35.42436,0.10559404,-0.109866634,0.15238366,0.09583677,BEST
2020,5.500000000000002,75.5,10,28.606434,35.395367,0.24414808,-0.040894803,0.24754933,0.10193428,GOOD
2020,5.500000000000002,94.5,10,29.24073,32.706688,-0.013428144,0.06225776,0.06368943,0.099656485,POOR
2020,5.500000176443809,72.4999506447089,10,28.930174,36.049988,0.17212439,-0.0036622211,0.17216334,0.10900102,GOOD
2020,6.499745119116192,73.5005817335824,10,28.64159,35.876034,0.084231086,-0.35462508,0.3644912,0.09399543,BEST
2020,6.499954039480039,72.49979164730978,10,28.718496,36.086613,0.06714072,-0.03540147,0.07590218,0.1088687,GOOD
2020,6.500000000000002,60.5,10,28.789545,35.93707,0.3070162,-0.104373306,0.3242726,0.111512564,BEST
2020,6.500000000000002,61.5,10,28.881832,36.048462,0.2600177,-0.12146367,0.28698888,0.11186831,BEST
2020,6.500000000000002,62.5,10,29.254646,36.092716,0.08789331,-0.07324442,0.11441144,0.11449309,BEST
2020,6.500000000000002,70.5,10,28.734612,36.092716,0.021362957,-0.08911405,0.09163891,0.1055446,BEST
2020,6.500000000000002,74.5,10,28.523666,35.206154,0.028687399,-0.1495407,0.15226749,0.09245318,GOOD
2020,6.500000000000002,75.5,10,28.133274,35.01541,0.057374798,-0.13733329,0.14883648,0.09755139,GOOD
2020,7.354802127305289,97.19339630888103,10,29.058352,32.28858,0.1617481,-0.21668142,0.27039468,0.09804083533333334,POOR
2020,7.500000000000002,60.5,10,28.73388,36.03473,0.15320292,-0.12390515,0.19703712,0.11188182,BEST
2020,7.500000000000002,61.5,10,29.053957,36.104923,0.03418073,0.045167394,0.056642883,0.113247775,BEST
2020,7.500000000000002,62.5,10,29.196783,36.100346,0.051271096,-0.17212439,0.17959824,0.11436858,BEST
2020,7.500000000000002,69.5,10,29.035646,36.147648,0.06897183,-0.14221625,0.15805878,0.10696053,GOOD
2020,7.500000000000002,73.5,10,28.608631,35.78753,0.06897183,-0.16541032,0.17921408,0.09940519,BEST
2020,7.500046493005994,72.49995318674408,10,28.678946,36.082035,0.110477,-0.08789331,0.14117508,0.09602884,BEST
2020,8.500000000000002,60.5,10,28.820307,36.04541,-0.12146367,-0.07751702,0.14409132,0.109870434,BEST
2020,8.500000000000002,61.5,10,29.135258,36.12781,-0.011597034,0.03662221,0.03841455,0.112172924,BEST
2020,8.500000000000002,62.5,10,29.077394,36.100346,-0.06103702,-0.110477,0.12621683,0.11537159,BEST
2020,8.500000000000002,63.5,10,29.040041,36.155277,0.009155553,-0.10620441,0.10659832,0.11588255,BEST
2020,9.500000000000002,61.5,10,28.789545,35.963013,-0.015869625,-0.09033479,0.09171815,0.11058271,BEST
2020,9.500000000000002,63.5,10,28.912596,36.123234,-0.065309614,-0.220954,0.23040403,0.11457864,BEST
2020,10.500000000000002,61.5,10,28.361065,35.84094,-0.15625477,-0.27710807,0.31812644,0.11354173,BEST
2020,11.500000000000002,63.5,10,28.601307,36.059143,0.06225776,-0.053712577,0.082225725,0.11582463,BEST
2020,11.500000000000002,65.5,10,28.36839,36.071354,0.12390515,-0.039674062,0.13010195,0.1140577,BEST
2020,12.500000000000002,63.5,10,28.438704,35.976746,-0.015869625,-0.07446516,0.076137416,0.121643856,BEST
2020,12.500000000000002,66.5,10,28.35667,36.304817,0.03357036,-0.014648885,0.0366273,0.109071575,BEST
2020,16.500000000000004,65.5,10,28.290018,36.339916,0.0054933317,0.051271096,0.05156454,0.10795729,BEST
2020,17.500000000000004,68.5,10,28.885494,36.223946,-0.03234962,-0.067751095,0.07507802,0.11137515,BEST
2020,0.5000000000000018,70.5,11,29.497818,35.41978,0.8703879,0.056154057,0.87219745,0.095279634,GOOD
2020,0.5000000000000018,74.5,11,29.521255,35.27482,0.42847988,0.11902219,0.44470358,0.1447456,BEST
2020,0.5000002452354422,72.49998055852576,11,29.595234,35.38621,0.64943385,0.055543687,0.65180475,0.11021039,GOOD
2020,1.4996770017096597,73.5000590638481,11,29.653095,35.43809,0.7434309,0.1495407,0.75832176,0.123568684,BEST
2020,1.5000000000000018,66.5,11,29.196783,35.534225,0.6787317,-0.11963256,0.6891942,0.09835523,BEST
2020,1.5000000000000018,69.5,11,29.374035,35.71734,0.43763542,-0.02929777,0.438615,0.10153562,BEST
2020,1.5000000000000018,70.5,11,29.428236,35.654774,0.3668325,-0.0036622211,0.3668508,0.10232159,GOOD
2020,1.5000000000000018,71.5,11,29.472916,35.61205,0.40467542,0.05859554,0.4088956,0.10456209,BEST
2020,1.5000000000000018,72.5,11,29.5403,35.523544,0.45167392,0.14770958,0.47521305,0.117584094,GOOD
2020,1.5000000000000018,74.5,11,29.697775,35.4091,0.72634053,-0.040284432,0.7274568,0.12382877,BEST
2020,1.5000000000000018,75.5,11,29.658224,35.3679,0.5774102,-0.06286813,0.5808227,0.12181129,BEST
2020,2.254722523583104,97.05254785991004,11,29.409193,33.03018,0.06836146,-0.11719108,0.13567254,0.09400405333333334,POOR
2020,2.4999737404245588,72.4999334351322,11,29.56447,35.538803,0.08239998,0.05920591,0.10146475,0.12289272,GOOD
2020,2.5000000000000018,60.5,11,28.971191,35.75396,0.36561173,-0.03723258,0.36750266,0.09541784,BEST
2020,2.5000000000000018,63.5,11,29.262703,35.799736,0.35706657,-0.046998505,0.36014634,0.10121724,BEST
2020,2.5000000000000018,69.5,11,29.576921,35.84399,0.11658071,0.018921476,0.11810624,0.10531669,BEST
2020,2.5000000000000018,70.5,11,29.482437,35.700554,0.097048864,-0.014648885,0.09814821,0.105936304,GOOD
2020,2.5000000000000018,71.5,11,29.502213,35.662403,0.101931825,0.027466659,0.10556758,0.108293936,GOOD
2020,2.5000000000000018,74.5,11,29.500748,35.477768,0.28321177,-0.039063692,0.28589314,0.13717857,BEST
2020,2.500171541322902,73.50011158788222,11,29.597431,35.528122,0.38026062,-0.253914,0.45724222,0.14180285,BEST
2020,3.4999792216590264,73.50000417910732,11,29.802515,35.703606,0.08606219,-0.056764428,0.10309657,0.14230162,GOOD
2020,3.4999854025259207,72.4999070311857,11,29.515396,35.569324,0.017090365,0.047608875,0.050583452,0.13016404,GOOD
2020,3.5000000000000018,63.5,11,29.37257,35.816525,0.15930662,-0.020142216,0.16057493,0.105990626,BEST
2020,3.5000000000000018,64.5,11,29.3484,35.882137,0.19165623,-0.084231086,0.20934896,0.10624504,BEST
2020,3.5000000000000018,70.5,11,29.404064,35.82568,0.03601184,-0.03418073,0.049650528,0.117935896,GOOD
2020,3.5000000000000018,71.5,11,29.439955,35.63799,0.009155553,0.076906644,0.0774497,0.121444196,GOOD
2020,3.5000000000000018,74.5,11,29.584978,35.552536,0.07324442,-0.06164739,0.09573477,0.13977636,BEST
2020,3.5000000000000018,76.5,11,29.407728,35.36027,0.15320292,-0.16052736,0.22190127,0.14376247,POOR
2020,4.499943980347188,72.49987658038935,11,29.548357,35.80126,0.1782281,0.10498367,0.20684975,0.12927069,GOOD
2020,4.499995108509825,73.50000112217965,11,29.80105,35.760063,0.0756859,-0.0006103702,0.07568836,0.1417964,GOOD
2020,4.500000000000002,61.5,11,29.489029,35.95233,-0.056764428,-0.021362957,0.06065127,0.10724395,BEST
2020,4.500000000000002,62.5,11,29.538836,35.946228,-0.025635548,-0.02929777,0.038929943,0.10878852,GOOD
2020,4.500000000000002,63.5,11,29.524918,35.99048,0.028077029,-0.056154057,0.062782146,0.10799011,BEST
2020,4.500000000000002,69.5,11,29.314707,35.74633,-0.020752586,-0.010986663,0.02348141,0.11532226,POOR
2020,4.500000000000002,70.5,11,29.425306,35.865353,0.083010346,-0.07202368,0.10990054,0.11560103,BEST
2020,4.500000000000002,71.5,11,29.467054,35.830257,0.1330607,0.083010346,0.1568307,0.11943028,GOOD
2020,4.500000000000002,74.5,11,29.484634,35.402996,0.097048864,-0.042115543,0.1057932,0.1368424,GOOD
2020,4.500000000000002,75.5,11,29.382824,35.30076,0.099490345,-0.042725913,0.10827665,0.1301494,GOOD
2020,4.500000000000002,91.5,11,29.301523,33.69854,-0.08850367,0.0756859,0.116452806,0.0982852,POOR
2020,4.500000000000002,92.5,11,29.234138,33.26365,-0.10620441,0.038453322,0.11295147,0.09544039,POOR
2020,4.500000000000002,94.5,11,29.037844,32.729576,-0.028077029,0.06469924,0.0705288,0.09732091,POOR
2020,5.499899996936308,73.50011629291302,11,29.518326,35.421307,0.042725913,-0.20325327,0.20769544,0.098928496,BEST
2020,5.500000000000002,60.5,11,29.424574,35.955383,-0.15320292,0.02929777,0.15597914,0.1081988,BEST
2020,5.500000000000002,61.5,11,29.46852,36.00421,-0.13733329,-0.0036622211,0.1373821,0.10878559,BEST
2020,5.500000000000002,62.5,11,29.56447,36.09882,-0.14709921,-0.05920591,0.15856707,0.10769842,BEST
2020,5.500000000000002,69.5,11,29.37257,35.83331,0.24414808,-0.07629627,0.25579172,0.11483699,BEST
2020,5.500000000000002,70.5,11,29.39088,35.96454,0.1495407,-0.022583697,0.15123639,0.11798899,GOOD
2020,5.500000000000002,71.5,11,29.416517,35.824154,0.03295999,0.081789605,0.08818107,0.11791177,GOOD
2020,5.500000000000002,74.5,11,29.417982,35.071873,0.03295999,0.03173925,0.045757413,0.12564819,BEST
2020,5.500000000000002,75.5,11,29.157232,34.617146,-0.13855404,0.07507554,0.15758666,0.13276626,BEST
2020,5.500000176443809,72.4999506447089,11,29.51979,35.850094,0.03784295,0.0982696,0.10530433,0.123347156,GOOD
